"candidate_id","candidate_name","candidate_lastname","party","district","election","contributions","election_year"
8039,"Lemay, Marc","Lemay","Bloc","Abitibi--Témiscamingue","39th general election",5000,2006
9297,"Lavergne, Charles","Lavergne","Liberal","Abitibi--Témiscamingue","39th general election",4775,2006
9295,"Moore, Christine","Moore","NDP","Abitibi--Témiscamingue","39th general election",200,2006
8306,"Savoie, Serge","Savoie","Conservative","Acadie--Bathurst","39th general election",38500,2006
9512,"Rousselle, Philippe","Rousselle","Green","Acadie--Bathurst","39th general election",1214.81,2006
8305,"Mersereau, Marcelle","Mersereau","Liberal","Acadie--Bathurst","39th general election",0,2006
7958,"Godin, Yvon","Godin","NDP","Acadie--Bathurst","39th general election",23310,2006
8040,"Mourani, Maria","Mourani","Bloc","Ahuntsic","39th general election",10275,2006
9298,"Morin, Étienne","Morin","Conservative","Ahuntsic","39th general election",345,2006
9657,"Tremblay, Lynette","Tremblay","Green","Ahuntsic","39th general election",475,2006
8255,"Bakopanos, Eleni","Bakopanos","Liberal","Ahuntsic","39th general election",24135,2006
8533,"Desrosiers, Caroline","Desrosiers","NDP","Ahuntsic","39th general election",700,2006
9595,"Korus, Russell","Korus","Green","Ajax--Pickering","39th general election",1200,2006
8159,"Modeste, Kevin","Modeste","NDP","Ajax--Pickering","39th general election",7075,2006
9299,"Raymond, Rosane","Raymond","Conservative","Alfred-Pellan","39th general election",1020,2006
8256,"Leduc, Martin","Leduc","NDP","Alfred-Pellan","39th general election",200,2006
9224,"West, Ian","West","Conservative","Algoma--Manitoulin--Kapuskasing","39th general election",16360,2006
8161,"Hutchinson, Sarah","Hutchinson","Green","Algoma--Manitoulin--Kapuskasing","39th general election",855,2006
8838,"St. Denis, Brent","St. Denis","Liberal","Algoma--Manitoulin--Kapuskasing","39th general election",6900,2006
8160,"Hughes, Carol","Hughes","NDP","Algoma--Manitoulin--Kapuskasing","39th general election",11869.48,2006
8839,"Sweet, David","Sweet","Conservative","Ancaster--Dundas--Flamborough--Westdale","39th general election",56070,2006
8840,"Januczkowski, David","Januczkowski","Green","Ancaster--Dundas--Flamborough--Westdale","39th general election",1750,2006
8841,"Powers, Russ","Powers","Liberal","Ancaster--Dundas--Flamborough--Westdale","39th general election",28965,2006
8410,"Guyatt, Gordon","Guyatt","NDP","Ancaster--Dundas--Flamborough--Westdale","39th general election",29926.25,2006
9300,"Courville, Suzanne","Courville","Conservative","Argenteuil--Papineau--Mirabel","39th general election",4920,2006
8997,"Sabourin, Claude","Sabourin","Green","Argenteuil--Papineau--Mirabel","39th general election",625,2006
8299,"Manning, Fabian","Manning","Conservative","Avalon","39th general election",44700,2006
8298,"Morrow, Bill","Morrow","Liberal","Avalon","39th general election",38039,2006
9499,"Conway, Eugene","Conway","NDP","Avalon","39th general election",1100,2006
8002,"Brown, Patrick","Brown","Conservative","Barrie","39th general election",72685,2006
8001,"Carroll, Aileen","Carroll","Liberal","Barrie","39th general election",54387.98,2006
8162,"Bursztyn, Peter","Bursztyn","NDP","Barrie","39th general election",6145,2006
9382,"Hélie-Lambert, Marie-Ève","Hélie-Lambert","Conservative","Bas-Richelieu--Nicolet--Bécancour","39th general election",1200,2006
9689,"Lacroix, Louis","Lacroix","Green","Bas-Richelieu--Nicolet--Bécancour","39th general election",0,2006
8286,"Provencher, Ghislaine","Provencher","Liberal","Bas-Richelieu--Nicolet--Bécancour","39th general election",27377,2006
8315,"Ritz, Gerry","Ritz","Conservative","Battlefords--Lloydminster","39th general election",29260,2006
8704,"Kratchmer, Norbert","Kratchmer","Green","Battlefords--Lloydminster","39th general election",30,2006
9133,"Wyatt, Elgin Wayne","Wyatt","NDP","Battlefords--Lloydminster","39th general election",200,2006
8844,"Conroy, Peter","Conroy","Conservative","Beaches--East York","39th general election",32390,2006
8411,"Harris, Jim","Harris","Green","Beaches--East York","39th general election",1720,2006
9226,"Minna, Maria","Minna","Liberal","Beaches--East York","39th general election",26310,2006
8163,"Churley, Marilyn","Churley","NDP","Beaches--East York","39th general election",58644,2006
8043,"Moore, Patrice","Moore","Bloc","Beauce","39th general election",16720,2006
8534,"Bernier, Maxime","Bernier","Conservative","Beauce","39th general election",65790,2006
9301,"Roy, Jean-Claude","Roy","Green","Beauce","39th general election",0,2006
8998,"Lussier, Jacques","Lussier","Liberal","Beauce","39th general election",12500,2006
8999,"Chartier, Cléo","Chartier","NDP","Beauce","39th general election",5,2006
8258,"DeBellefeuille, Claude","DeBellefeuille","Bloc","Beauharnois--Salaberry","39th general election",50,2006
9000,"Couturier, David","Couturier","Conservative","Beauharnois--Salaberry","39th general election",2075,2006
9001,"Khawand, John","Khawand","Liberal","Beauharnois--Salaberry","39th general election",59760.35,2006
8257,"Roy, Cynthia","Roy","NDP","Beauharnois--Salaberry","39th general election",1820,2006
8536,"Simard, Christian","Simard","Bloc","Beauport--Limoilou","39th general election",0,2006
9002,"Boucher, Sylvie","Boucher","Conservative","Beauport--Limoilou","39th general election",1600,2006
9303,"Laprise, Mario","Laprise","Green","Beauport--Limoilou","39th general election",1050,2006
8535,"Picard, Yves","Picard","Liberal","Beauport--Limoilou","39th general election",2900,2006
9304,"Beaudet, Simon-Pierre","Beaudet","NDP","Beauport--Limoilou","39th general election",620,2006
8693,"Girouard, Anna","Girouard","Green","Beauséjour","39th general election",905,2006
8308,"LeBlanc, Dominic","LeBlanc","Liberal","Beauséjour","39th general election",0,2006
8692,"Gardner, Neil","Gardner","NDP","Beauséjour","39th general election",2165,2006
9003,"Godue, Marie-Claude","Godue","Conservative","Berthier--Maskinongé","39th general election",14750,2006
8259,"Lafrenière, Serge","Lafrenière","Liberal","Berthier--Maskinongé","39th general election",8100,2006
8316,"Yelich, Lynne","Yelich","Conservative","Blackstrap","39th general election",52666.46,2006
8707,"Fornssler, Mike","Fornssler","Green","Blackstrap","39th general election",0,2006
8317,"Barron, Herta","Barron","Liberal","Blackstrap","39th general election",18190,2006
8706,"Kossick, Don","Kossick","NDP","Blackstrap","39th general election",24940,2006
8680,"Simms, Scott","Simms","Liberal","Bonavista--Gander--Grand Falls--Windsor","39th general election",38865.65,2006
9501,"Cooze, Sandra","Cooze","NDP","Bonavista--Gander--Grand Falls--Windsor","39th general election",2200,2006
8045,"Niziblian, Apraham","Niziblian","Bloc","Bourassa","39th general election",200,2006
9305,"Boucher, François","Boucher","Green","Bourassa","39th general election",500,2006
9005,"Coderre, Denis","Coderre","Liberal","Bourassa","39th general election",7900,2006
9006,"Saykaly, Stefano","Saykaly","NDP","Bourassa","39th general election",400,2006
8846,"Sprovieri, John","Sprovieri","Conservative","Bramalea--Gore--Malton","39th general election",48100,2006
9228,"Braendli, Ernst","Braendli","Green","Bramalea--Gore--Malton","39th general election",2000,2006
8164,"Malhi, Gurbax S.","Malhi","Liberal","Bramalea--Gore--Malton","39th general election",3150,2006
9227,"Martello, Cesar","Martello","NDP","Bramalea--Gore--Malton","39th general election",150,2006
8413,"Hundal, Sam","Hundal","Conservative","Brampton--Springdale","39th general election",10100,2006
9229,"Chiocchio, Ian Raymond","Chiocchio","Green","Brampton--Springdale","39th general election",2300,2006
8848,"Dhalla, Ruby","Dhalla","Liberal","Brampton--Springdale","39th general election",32900,2006
8412,"Mather, Anna","Mather","NDP","Brampton--Springdale","39th general election",11876,2006
8849,"Gosal, Bal","Gosal","Conservative","Brampton West","39th general election",18960,2006
9230,"Beaumier, Colleen","Beaumier","Liberal","Brampton West","39th general election",19750,2006
8414,"Shergill, Jagtar Singh","Shergill","NDP","Brampton West","39th general election",8290,2006
7967,"Tweed, Merv","Tweed","Conservative","Brandon--Souris","39th general election",54456,2006
8716,"Bird, Brad","Bird","Green","Brandon--Souris","39th general election",500,2006
8099,"Downing, Murray","Downing","Liberal","Brandon--Souris","39th general election",13697,2006
8097,"Senff, Bob","Senff","NDP","Brandon--Souris","39th general election",5689.75,2006
8165,"McColeman, Phil","McColeman","Conservative","Brant","39th general election",58419,2006
8415,"King, Adam","King","Green","Brant","39th general election",3445,2006
8851,"St. Amand, Lloyd","St. Amand","Liberal","Brant","39th general election",36865,2006
8166,"Bowering, Lynn","Bowering","NDP","Brant","39th general election",14745,2006
8823,"Zeisman, Derek","Zeisman","Conservative","British Columbia Southern Interior","39th general election",8170,2006
9581,"Leyland, Scott","Leyland","Green","British Columbia Southern Interior","39th general election",6433.26,2006
8824,"Profili, Bill","Profili","Liberal","British Columbia Southern Interior","39th general election",31289.25,2006
8399,"Atamanenko, Alex","Atamanenko","NDP","British Columbia Southern Interior","39th general election",26043.6,2006
8260,"Ouellet, Christian","Ouellet","Bloc","Brome--Missisquoi","39th general election",2352.37,2006
9008,"Marler, David","Marler","Conservative","Brome--Missisquoi","39th general election",39786.79,2006
8537,"Champagne, Michel","Champagne","Green","Brome--Missisquoi","39th general election",0,2006
8262,"Paradis, Denis","Paradis","Liberal","Brome--Missisquoi","39th general election",0,2006
8046,"Lussier, Marcel","Lussier","Bloc","Brossard--La Prairie","39th general election",9157,2006
9306,"Khangsar, Tenzin D.","Khangsar","Conservative","Brossard--La Prairie","39th general election",3750,2006
8263,"Saada, Jacques","Saada","Liberal","Brossard--La Prairie","39th general election",70200,2006
8440,"Miller, Larry","Miller","Conservative","Bruce--Grey--Owen Sound","39th general election",47080,2006
8439,"Jolley, Shane","Jolley","Green","Bruce--Grey--Owen Sound","39th general election",10702.58,2006
8010,"Jackson, Verona","Jackson","Liberal","Bruce--Grey--Owen Sound","39th general election",25716.38,2006
8441,"McIllwraith, Jill","McIllwraith","NDP","Bruce--Grey--Owen Sound","39th general election",9555,2006
8005,"Wallace, Mike","Wallace","Conservative","Burlington","39th general election",36895,2006
8167,"Goldring, Rick","Goldring","Green","Burlington","39th general election",4570,2006
8416,"Torsney, Paddy","Torsney","Liberal","Burlington","39th general election",24940.76,2006
8417,"Laird, David","Laird","NDP","Burlington","39th general election",17770,2006
9179,"Drazenovic, George","Drazenovic","Conservative","Burnaby--Douglas","39th general election",17190,2006
9180,"Power, Ray","Power","Green","Burnaby--Douglas","39th general election",600,2006
8804,"Cunningham, Bill","Cunningham","Liberal","Burnaby--Douglas","39th general election",26125,2006
8805,"Siksay, Bill","Siksay","NDP","Burnaby--Douglas","39th general election",44748,2006
8136,"Dalton, Marc","Dalton","Conservative","Burnaby--New Westminster","39th general election",26808.89,2006
9558,"Janzen, Scott Henry","Janzen","Green","Burnaby--New Westminster","39th general election",1610,2006
8135,"Pynenburg, Mary","Pynenburg","Liberal","Burnaby--New Westminster","39th general election",18235,2006
8134,"Julian, Peter","Julian","NDP","Burnaby--New Westminster","39th general election",60423,2006
8744,"Ablonczy, Diane","Ablonczy","Conservative","Calgary--Nose Hill","39th general election",36308.95,2006
9539,"Burgess, Juliet","Burgess","Green","Calgary--Nose Hill","39th general election",606,2006
8350,"Haney, Ted","Haney","Liberal","Calgary--Nose Hill","39th general election",15145,2006
8745,"Kaufman, Bruce","Kaufman","NDP","Calgary--Nose Hill","39th general election",1550,2006
7976,"Richardson, Lee","Richardson","Conservative","Calgary Centre","39th general election",31679.75,2006
8113,"Kim, Heesung","Kim","Liberal","Calgary Centre","39th general election",27794,2006
8351,"Pincott, Brian","Pincott","NDP","Calgary Centre","39th general election",4340,2006
8739,"Prentice, Jim","Prentice","Conservative","Calgary Centre-North","39th general election",117965,2006
8112,"MacGillivray, Mark","MacGillivray","Green","Calgary Centre-North","39th general election",1905,2006
8347,"Chan, John","Chan","NDP","Calgary Centre-North","39th general election",12325,2006
8346,"Obhrai, Deepak","Obhrai","Conservative","Calgary East","39th general election",55673.3,2006
8345,"Taylor, John Mark","Taylor","Green","Calgary East","39th general election",2900,2006
9153,"To, Dobie","To","Liberal","Calgary East","39th general election",7255,2006
8738,"Arnell, Patrick","Arnell","NDP","Calgary East","39th general election",1650,2006
8349,"Hanger, Art","Hanger","Conservative","Calgary Northeast","39th general election",50067.5,2006
9154,"Nguyen, Trung","Nguyen","Green","Calgary Northeast","39th general election",70,2006
8743,"Johal, Jaswinder S.","Johal","Liberal","Calgary Northeast","39th general election",32606,2006
8348,"Ragan, Tyler","Ragan","NDP","Calgary Northeast","39th general election",250,2006
8746,"Kenney, Jason","Kenney","Conservative","Calgary Southeast","39th general election",74971.03,2006
8353,"Gutoski, Gus","Gutoski","Green","Calgary Southeast","39th general election",1665,2006
9156,"Ludwar, James","Ludwar","Liberal","Calgary Southeast","39th general election",4800,2006
8747,"Leavitt, Eric","Leavitt","NDP","Calgary Southeast","39th general election",2751,2006
8355,"Harper, Stephen J.","Harper","Conservative","Calgary Southwest","39th general election",73050.68,2006
8748,"Warnke, Kim","Warnke","Green","Calgary Southwest","39th general election",1150,2006
9158,"Swanson, Mike","Swanson","Liberal","Calgary Southwest","39th general election",8535,2006
8354,"Heffernan, Holly","Heffernan","NDP","Calgary Southwest","39th general election",2610,2006
8749,"Anders, Rob","Anders","Conservative","Calgary West","39th general election",17165,2006
9160,"Roberts, Danielle","Roberts","Green","Calgary West","39th general election",0,2006
8356,"Pollock, Jennifer","Pollock","Liberal","Calgary West","39th general election",24222,2006
8751,"Phelps Bondaroff, Teale","Phelps Bondaroff","NDP","Calgary West","39th general election",510,2006
8852,"Goodyear, Gary","Goodyear","Conservative","Cambridge","39th general election",49875.75,2006
8853,"Peric, Janko","Peric","Liberal","Cambridge","39th general election",42835,2006
8854,"Reid, Donna","Reid","NDP","Cambridge","39th general election",5025,2006
8790,"Hines, Rob","Hines","Green","Cape Breton--Canso","39th general election",631.6,2006
8788,"Cuzner, Rodger","Cuzner","Liberal","Cape Breton--Canso","39th general election",36415,2006
